year,iso,rgdpbarro,rgdp,loans1,bassets2,govass,narrowm,money,gdp,iy,cpi,pop,stir,ltrate,crisisST,stocks,currency,inflation ,stock_market,domestic_debt,external_debt ,banking_crisis,crisis_tally
1878,ITA,6.92782259,1505.900024,879.5670166,1670.599976,NA,2709.199951,NA,10600,0.0853476,0.024971301,29252,NA,0.066445,0,2.379298687,0,0,0,0,0,0,0
1879,ITA,6.935649872,1514.39502,933.0980225,1772.599976,NA,2752.899902,NA,10400,0.101068899,0.0245851,29425,NA,0.062893003,0,2.810219526,0,0,0,0,0,0,0
1880,ITA,7.062110901,1580.879028,957.6829834,1872.300049,NA,2812.699951,4060.699951,11200,0.133879304,0.0254861,29534,NA,0.056497,0,2.702489376,0,0,0,0,0,0,0
1881,ITA,7.255416393,1467.401978,1031.555054,2006.900024,NA,2720.100098,4049.100098,10100,0.060671899,0.0238386,29672,NA,0.055709999,0,2.914871693,0,0,0,0,0,0,0
1882,ITA,7.350523472,1583.862061,1097.769043,2135.5,NA,2581,3963.300049,10900,0.142137602,0.0232722,29898,NA,0.055046,0,2.631695271,0,0,0,0,0,0,0
1883,ITA,7.445826054,1568.011963,1141.680054,2262.300049,NA,2535,4053.800049,10200,0.122566201,0.022525599,30113,NA,0.054053999,0,2.699411392,0,0,0,0,0,0,0
1884,ITA,7.299740791,1566.097046,1237.737061,2443,NA,2631.300049,4288.100098,10100,0.122044899,0.022088001,30366,NA,0.052173998,0,2.800985575,0,0,0,0,0,0,0
1885,ITA,7.395876408,1584.067993,1431.581055,2816.899902,NA,2743,4555.299805,10800,0.1455248,0.0225771,30644,0.040619999,0.051724002,0,2.97950983,0,0,0,0,0,0,0
1886,ITA,7.604465961,1642.910034,1745.665039,3280.699951,NA,2841.899902,4939.399902,11200,0.169259295,0.022551401,30857,0.037009999,0.050847001,0,3.099552155,0,0,0,0,0,0,0
1887,ITA,7.723355293,1677.677002,1827.060059,3527.699951,NA,2893.199951,5071.200195,10400,0.144691795,0.0224999,31049,0.044220001,0.051724002,1,3.078006029,0,0,0,0,0,1,1
1888,ITA,7.693917751,1661.814941,1833.011963,3582.899902,NA,2895.199951,5107,10300,0.133544505,0.022783101,31243,0.046410002,0.052173998,0,3.001055956,0,0,0,0,0,0,0
1889,ITA,7.450966835,1578.937988,1868.660034,3600.100098,NA,2996.300049,5226.100098,10500,0.053072099,0.023169201,31468,0.044220001,0.053096998,0,2.616305113,0,0,0,0,0,0,0
1890,ITA,7.524994373,1667.489014,1637.599976,3143.5,NA,3069.5,5178.200195,11500,0.104545102,0.023993,31702,0.047699999,0.053571001,0,2.357752562,0,0,0,0,0,0,0
1891,ITA,7.630906582,1650.837036,1600,3090.600098,NA,3096.699951,5110.799805,12000,0.129182607,0.023915799,31892,0.044220001,0.053571001,1,1.914519787,0,0,0,0,0,1,1
1892,ITA,7.575657845,1548.360962,1634.099976,3154.399902,NA,3147.199951,5275.700195,10800,0.082182899,0.0237098,32091,0.034400001,0.053571001,0,2.077654123,0,0,0,0,0,0,0
1893,ITA,7.686935425,1608.73999,1521.699951,3101.199951,NA,3194.100098,5270.600098,11000,0.108507298,0.023195,32303,0.036309998,0.059999999,0,1.569783092,0,0,0,0,0,1,1
1894,ITA,7.718862057,1575.819946,1444.5,3017,NA,3173.300049,5186,10600,0.068308301,0.023092,32513,0.040819999,0.055555999,0,1.354322672,0,0,0,0,0,0,0
1895,ITA,7.764440536,1591.581055,1504.800049,3120.199951,NA,3128.600098,5215.799805,11000,0.064383902,0.0229633,32689,0.032990001,0.055555999,0,1.326620579,0,0,0,0,0,0,0
1896,ITA,7.832350731,1626.636963,1472.800049,3107.600098,NA,3094.899902,5173.200195,11000,0.082847297,0.0228603,32863,0.031780001,0.054053999,0,1.324130893,0,0,0,0,0,0,0
1897,ITA,7.836430073,1544.562012,1541.300049,3235.699951,NA,3232.100098,5317.100098,10800,0.051267602,0.0228088,33078,0.03097,0.052173998,0,1.506227016,0,0,0,0,0,0,0
1898,ITA,7.82615757,1671.796021,1537,3290.399902,NA,3294.800049,5478.200195,12100,0.110591002,0.0229633,33285,0.029960001,0.052632,0,1.787239552,0,0,0,0,0,0,0
1899,ITA,7.88692522,1700.482056,1675.599976,3558.300049,NA,3373.100098,5871.399902,12200,0.100635201,0.022602901,33487,0.032790001,0.053096998,0,1.713052154,0,0,0,0,0,0,0
1900,ITA,8.05082798,1785.27002,1801.5,3671.300049,NA,3382.399902,6009.399902,13000,0.142486796,0.022705801,33672,0.043820001,0.053571001,0,1.643361092,0,0,0,0,0,0,0
1901,ITA,8.162849426,1889.660034,1989.099976,3873.100098,NA,3429.399902,6247.799805,13400,0.174328893,0.0227316,33877,0.038819999,0.050847001,0,1.562429547,0,0,0,0,0,0,0
1902,ITA,8.296422005,1821.43396,2115.399902,4030.800049,NA,3496.899902,6431.200195,12800,0.128672898,0.0225771,34166,0.039220002,0.050420001,0,1.638864875,0,0,0,0,0,0,0
1903,ITA,8.39197731,1893.258057,2394.699951,4356.600098,NA,3655.699951,6850.5,14000,0.136863098,0.023246501,34436,0.039420001,0.050000001,0,2.182905197,0,0,0,0,0,0,0
1904,ITA,8.555537224,1895.584961,2654.5,4707.899902,NA,3807.899902,7325,13800,0.137156904,0.0235296,34715,0.037319999,0.050847001,0,2.535856724,0,0,0,0,0,0,0
1905,ITA,8.717927933,1984.43396,3046.399902,5368.200195,NA,3968.600098,7982.899902,14500,0.136488393,0.0235554,35011,0.036210001,0.050847001,0,2.65500617,0,0,0,0,0,0,0
1906,ITA,8.967794418,2042.310059,3464.399902,5827.299805,NA,4287.700195,8179.799805,15400,0.144779801,0.023993,35297,0.04242,0.050847001,0,2.731441498,0,0,0,0,0,0,0
1907,ITA,9.139996529,2253.590088,3609.100098,6043.799805,NA,4792.799805,8960.299805,17300,0.219155207,0.025125699,35594,0.045109998,0.051282,1,2.416707516,0,0,1,0,0,1,2
1908,ITA,9.296352386,2288.344971,4023.600098,6561.399902,NA,4794.600098,9428.299805,16600,0.183393598,0.0248683,35899,0.036910001,0.050847001,0,2.212130308,0,0,1,0,0,0,1
1909,ITA,9.404742241,2443.699951,4484.299805,7118.600098,NA,4890.399902,9984.5,18000,0.2143673,0.0241732,36213,0.033810001,0.050847001,0,2.365001202,0,0,0,0,0,0,0
1910,ITA,9.418338776,2331.976074,4865.399902,7630.899902,NA,5158,10564.5,17800,0.156492993,0.024842599,36572,0.03912,0.051282,0,2.452677011,0,0,0,0,0,0,0
1911,ITA,9.553060532,2460.61499,5327.5,8231.299805,NA,5457.299805,11160.7998,19700,0.190915301,0.0254604,36917,0.042720001,0.050847001,0,2.421203613,0,0,0,0,0,0,0
1912,ITA,9.813800812,2464.974121,5610.700195,8577.200195,NA,5508.600098,11329.7998,20600,0.1868148,0.0256921,37150,0.04978,0.051282,0,2.378489733,0,0,0,0,0,0,0
1913,ITA,10.18620682,2563.547119,5882,8918.799805,NA,5734.600098,11849.2998,21400,0.192422807,0.0257436,37248,0.049679998,0.051724002,0,2.248100042,0,0,1,0,0,0,1
1914,ITA,11.11896133,2542.572998,5326.5,8578.599609,NA,6764.299805,12698.7998,20600,0.127279893,0.0257436,37526,0.04541,0.041616999,0,2.143599987,0,0,1,0,0,1,2
1915,ITA,11.1956377,2810.004883,5328.700195,9077.900391,NA,8248.900391,14635.59961,23400,0.059222799,0.027545599,37982,NA,0.044163998,0,1.583999991,1,0,1,0,0,0,2
1916,ITA,12.4782877,3139.486084,6437.799805,11517.09961,NA,9885.099609,18332.19922,32000,0.0175782,0.0344707,38142,NA,0.049192,0,1.817000031,0,1,1,0,0,0,2
1917,ITA,13.32833672,3301.208008,8222.400391,15111.2998,NA,14867.59961,24932.09961,42600,0.0376499,0.048758298,37981,NA,0.056451999,0,2.588500023,0,1,1,0,0,0,2
1918,ITA,14.69852543,3391.504883,11245.40039,20542.19922,NA,19456.5,34001.19922,53000,0.038779199,0.067988798,37520,NA,0.049644999,0,2.499500036,0,1,1,0,0,0,2
1919,ITA,12.77117729,2845.093018,17858.19922,30926.90039,NA,26314,47714,63900,0.089046299,0.069018498,37250,NA,0.055117998,0,2.263799906,1,0,1,0,0,0,2
1920,ITA,11.45736217,2587.23291,26106.69922,40425.39844,NA,31683.40039,58144,94800,0.163817704,0.090694599,37398,NA,0.075188003,0,1.81280005,1,1,1,0,0,0,3
1921,ITA,11.59640026,2528.100098,27813.90039,48617,NA,32532.69922,55882.30078,96200,0.1137558,0.107299201,37691,NA,0.077008002,1,1.452600002,0,0,1,0,0,1,2
1922,ITA,12.13167858,2631.154053,28779.5,48269.80078,NA,31481.5,57628.60156,106000,0.150705501,0.106655598,38086,0.058019999,0.063635997,0,1.651200056,0,0,1,0,0,1,2
1923,ITA,12.19898224,2763.022949,30164.40039,51099.69922,NA,30838.90039,65589.5,115000,0.186562106,0.106037803,38460,0.053800002,0.051851999,0,1.96389997,0,0,0,0,0,0,0
1924,ITA,12.09768486,2765.065918,37149.30078,61791.89844,NA,32969,73904.89844,120000,0.209499598,0.109770603,38810,0.053459998,0.043749999,0,2.987900019,0,0,0,0,0,0,0
1925,ITA,12.64618301,2920.886963,41458.89844,67214.70313,NA,33992.39844,79038.79688,150000,0.222403705,0.123311803,39165,0.071800001,0.047619,0,2.814199924,0,0,1,0,0,0,1
1926,ITA,12.63282299,2926.302979,44176.89844,71034.20313,NA,33740.60156,86965.60156,160000,0.192831606,0.133017093,39502,0.084430002,0.057999998,0,1.910899997,0,0,1,0,0,0,1
1927,ITA,12.69768715,2838.14209,46923.10156,75143.29688,NA,32886.30078,89045.60156,139000,0.158453494,0.121612698,39848,0.077229999,0.050299998,0,2.249200106,0,0,0,0,0,0,0
1928,ITA,13.41903782,3015.537109,51040.5,79923.5,NA,32631.69922,92637,140000,0.214157805,0.112705402,40186,0.054650001,0.049800001,0,2.583800077,0,0,0,0,0,0,0
1929,ITA,13.77214909,3093.24292,49896.30078,79896.89844,NA,32768.19922,94517.20313,139000,0.201047897,0.114507496,40469,0.0638,0.0526,0,2.252799988,0,0,1,0,0,0,1
1930,ITA,13.00118923,2917.653076,48791.80078,78780.10156,NA,33430,94256.89844,125000,0.158918902,0.110877603,40791,0.059999999,0.051600002,1,1.770099998,0,0,1,0,0,1,2
1931,ITA,13.11584282,2876.667969,43569.39844,73334.29688,NA,33608.19922,93316.60156,111000,0.149424896,0.100168303,41132,0.059999999,0.048700001,0,1.177600026,0,0,1,0,0,1,2
1932,ITA,13.59822845,2948.042969,41590.19922,71835.10156,NA,35398.39844,90358.29688,107000,0.153422594,0.097542398,41431,0.058800001,0.045600001,0,1.103999972,0,0,1,0,0,0,1
1933,ITA,13.47777081,2905.596924,41500.60156,72749.70313,NA,36823.39844,92810.89844,99100,0.145376906,0.091775902,41753,0.038800001,0.038600001,0,1.404399991,0,0,0,0,0,0,0
1934,ITA,13.57568264,2894.219971,39836.39844,70474,NA,37469.30078,91590.5,99800,0.153797597,0.087039001,42093,0.037500001,0.042199999,0,1.532500029,0,0,0,0,0,0,0
1935,ITA,14.63787174,3147.824951,37892.60156,68172.89844,NA,41235.60156,92085,112000,0.207325801,0.088274702,42429,0.045000002,0.050299998,1,1.625399947,0,0,0,0,0,1,1
1936,ITA,14.96496487,3129.637939,34373.76953,67167.89844,NA,45368,101087,119000,0.182264805,0.094942302,42750,0.050000001,0.047499999,0,2.053200006,1,0,0,0,0,0,1
1937,ITA,15.56846237,3319.26001,37169.03906,70951.35156,NA,48820.39844,101413.6016,141000,0.214110002,0.1039268,43068,0.0504,0.048,0,2.240099907,0,0,0,0,0,0,0
1938,ITA,15.59886169,3316.093018,40607.17188,76904.85938,NA,54925.30078,109225.7031,153000,0.187843502,0.111907303,43419,0.052499998,0.0482,0,1.964699984,0,0,0,0,0,0,0
1939,ITA,16.50954819,3521.48999,43918.91016,81999.50781,NA,65076.39844,124554.7031,169000,0.206358597,0.1168501,43865,NA,0.046799999,0,2.709800005,1,0,0,0,0,0,1
1940,ITA,15.94916058,3505.190918,50574.89844,97696.46875,NA,NA,151700.7031,NA,0.164223194,0.1363637,44341,NA,0.047600001,0,2.950700045,1,0,0,0,1,0,2
1941,ITA,15.55518818,3431.766113,63879.01172,125236,NA,NA,NA,NA,0.136894107,0.157782406,44734,NA,0.045200001,0,3.693399906,1,0,0,0,1,0,2
1942,ITA,15.53206635,3368.802002,73592.10156,158246.7969,NA,NA,NA,NA,0.092787698,0.182367504,45004,NA,0.041999999,0,4.2354002,1,0,0,0,1,0,2
1943,ITA,14.63358498,3039.308105,67233.5,189927.7031,NA,NA,NA,NA,0.047880098,0.305833697,45177,NA,0.040100001,0,8.430700302,1,1,0,0,1,0,3
1944,ITA,12.41554165,2463.275879,75942.59375,322512.9063,NA,NA,NA,NA,0.0117435,1.359107018,45290,NA,0.0305,0,17.94529915,0,1,1,0,1,0,3
1945,ITA,9.686630249,1922.062988,162447.2031,514611.1875,NA,NA,NA,NA,0.032956801,2.67681694,45442,NA,0.034400001,0,10.27740002,0,1,1,0,1,0,3
1946,ITA,12.126297,2502.4021,NA,NA,NA,NA,NA,NA,NA,3.159148932,45725,NA,0.042100001,0,23.80439949,1,1,0,0,1,0,3
1947,ITA,13.80857277,2920.205078,NA,NA,NA,NA,NA,NA,NA,5.119754791,46040,NA,0.046700001,0,23.3118,0,1,1,0,0,0,2
1948,ITA,14.57686996,3063.201904,NA,NA,NA,NA,NA,NA,NA,5.420800209,46381,NA,0.045299999,0,28.59000015,0,0,0,0,0,0,0
1949,ITA,14.96863842,3264.569092,NA,NA,NA,NA,NA,NA,NA,5.45855999,46733,NA,0.044599999,0,31.63369942,0,0,0,0,0,0,0
1950,ITA,15.82722378,3501.899902,2249,3567,NA,2510.5,4193,NA,NA,5.420800209,47105,NA,0.0482,0,33.26480103,0,0,0,0,0,0,0
1951,ITA,16.74459076,3738.496094,2668,4303,NA,2893.100098,4884,10732,0.1764815,6.195199966,47418,NA,0.0517,0,35.8844986,0,0,0,0,0,0,0
1952,ITA,17.49591064,3997.418945,3359,5314,NA,3346.800049,5758,11570,0.191011205,6.310400009,47666,NA,0.0524,0,48.48849869,0,0,0,0,0,0,0
1953,ITA,18.52718735,4259.815918,4055,6282,NA,3636.899902,6641,12795,0.193825707,6.400000095,47957,NA,0.055399999,0,50.02080154,0,0,0,0,0,0,0
1954,ITA,19.28664398,4449.036133,4677,7227,NA,3791.600098,7340,13634,0.200601399,6.599999905,48299,NA,0.061000001,0,64.65139771,0,0,0,0,0,0,0
1955,ITA,20.34235954,4675.61084,5565,8506,NA,4193.899902,8299,15032,0.205761001,6.800000191,48633,NA,0.066,0,78.4417038,0,0,0,0,0,0,0
1956,ITA,21.13902092,4858.833008,6392,9597,NA,4541.100098,9241,16360,0.206051305,7,48921,NA,0.072099999,0,77.55200195,0,0,0,0,0,0,0
1957,ITA,22.1693325,5118.375977,7083,10637,NA,4818.700195,10147,17565,0.216794804,7.099999905,49182,NA,0.073399998,0,80.47299957,0,0,0,0,0,0,0
1958,ITA,23.12623024,5360.013184,7703,12520,NA,5387.600098,11504,18862,0.206128702,7.300000191,49476,NA,0.060800001,0,99.29199982,0,0,0,0,0,0,0
1959,ITA,24.42972755,5653.134766,8906,14503,NA,6204.899902,13090,20029,0.208947003,7.300000191,49832,NA,0.054900002,0,153.4929962,0,0,0,0,0,0,0
1960,ITA,25.95196533,5916.23877,10785,16761,NA,6893.700195,14826,23207,0.225793898,7.400000095,50197.60156,NA,0.055199999,0,197.3670044,0,0,0,0,0,0,0
1961,ITA,27.74497986,6373.150879,12954,19721,NA,8038.100098,17217,25810,0.232390597,7.599999905,50523.19922,NA,0.055,0,202.2830048,0,0,0,0,0,0,0
1962,ITA,29.2470417,6826.833008,16184,24139,NA,9360.599609,20242,28998,0.236533597,7.900000095,50843.19922,NA,0.059300002,0,174.8710022,0,0,1,0,0,0,1
1963,ITA,30.64250183,7262.390137,19672,29173,NA,10667.2998,23182,33215,0.240102395,8.5,51198.30078,NA,0.067299999,0,152.3739929,0,0,1,0,0,0,1
1964,ITA,31.29775429,7487.043945,21199,32195,NA,11382.2998,25049,36360,0.222084701,9,51600.19922,NA,0.071999997,0,112.8619995,0,0,1,0,0,0,1
1965,ITA,31.97164726,7598.422852,23809,37565,NA,13171,29135,39124,0.192720607,9.399999619,51987.10156,NA,0.066799998,0,138.1950073,0,0,0,0,0,0,0
1966,ITA,33.71743774,7942.410156,27463,43733,NA,14954.40039,32698,39829,0.200030103,9.699999809,52331.60156,NA,0.066100001,0,141.2200012,0,0,0,0,0,0,0
1967,ITA,35.5580368,8453.702148,31902,50336,NA,17469.30078,37017,43555,0.209023103,10,52667.10156,NA,0.066699997,0,133.2799988,0,0,0,0,0,0,0
1968,ITA,37.94103622,9105.358398,37046,58242,NA,19860.40039,41216,46980,0.218710095,10.19999981,52986.60156,NA,0.066500001,0,134.4140015,0,0,0,0,0,0,0
1969,ITA,39.99993896,9566.385742,43364,66372,NA,23372.40039,45995,51700,0.227311403,10.39999962,53317,0.050000001,0.073799998,0,151.2389984,0,0,0,0,0,0,0
1970,ITA,41.82295227,9718.510742,50442,77831,NA,29343.80078,52484,67315.10156,0.253048688,10.89999962,53661.10156,0.073799998,0.090999998,0,122.3150024,0,0,1,0,0,0,1
1971,ITA,42.35861588,9839.460938,59123,93542,NA,34381.60156,61620,73371.29688,0.248230606,11.5,54005.5,0.057599999,0.079700001,0,103.0319977,0,0,1,0,0,0,1
1972,ITA,43.52961731,10060.28027,71887,115938,NA,43334.10156,75621,80229.10156,0.242854506,12.10000038,54365.55859,0.051800001,0.0744,0,111.1610031,0,0,0,0,0,0,0
1973,ITA,46.59664536,10634.05957,88817,142877,NA,52079.89844,90087,96596.29688,0.257887691,13.39999962,54796.83984,0.069300003,0.074500002,0,126.8399963,0,0,0,0,0,0,0
1974,ITA,48.30398941,11046.19043,94604,163450,27612,58527.60156,104377,122177,0.27139321,16,55226.26172,0.145699993,0.1215,0,87.55999756,0,1,1,0,0,0,2
1975,ITA,46.69256973,10741.87012,110253,202725,41858,66775.79688,130096,139381,0.261929512,18.70000076,55571.89063,0.106399998,0.116300002,0,82.79000092,0,0,1,0,0,0,1
1976,ITA,49.74778366,11385.26953,128713,241870,44801,78187,156230,175022,0.252534002,21.79999924,55838.53906,0.156800002,0.139500007,0,74.88999939,1,0,1,0,0,0,2
1977,ITA,50.57817841,11668.16016,142614,289791,66608,94887,188204,212639,0.251976311,25.60000038,56059.25,0.140300006,0.143299997,0,55.68000031,0,0,1,0,0,0,1
1978,ITA,52.61965942,12064.23047,162782,348720,87216,121547,233287,250163,0.245391995,28.70000076,56240.14063,0.1149,0.136700004,0,68.83000183,0,0,0,0,0,0,0
1979,ITA,55.74440765,12719.75977,192137,405563,99593,150370,280059,306108,0.246726602,32.90000153,56367.71094,0.118600003,0.146200001,0,82.44999695,0,0,0,0,0,0,0
1980,ITA,57.48194504,13149.37988,227497,474406,109077,169821,315633,384396,0.251722187,39.90000153,56451.25,0.171700001,0.168799996,0,172.1600037,0,1,0,0,0,0,1
1981,ITA,58.05286789,13199.7002,228994,519904,117262,188802,349492,461152,0.252118587,47,56502.48828,0.195999995,0.214200005,0,194.8000031,0,0,1,0,0,0,1
1982,ITA,58.67260742,13252.40039,257243,614052,153929,221420,418472,543776,0.237982199,54.70000076,56535.64063,0.201580003,0.204999998,0,165.9199982,0,0,1,0,0,0,1
1983,ITA,59.31108093,13391.45996,293583,716579,188648,249855,467490,633413,0.225851104,62.70000076,56630.12891,0.184430003,0.173500001,0,191.4799957,0,0,0,0,0,0,0
1984,ITA,62.1963768,13719.26953,410443,857885,210719,280630,521205,725678,0.223348394,69.5,56696.96094,0.172680005,0.138600007,0,230.3000031,0,0,0,0,0,0,0
1985,ITA,64.14151001,14096.24023,457005,951604,245471,310740,574631,813862,0.217932507,75.90000153,56731.21094,0.152469993,0.130899996,0,457.0400085,0,0,0,0,0,0,0
1986,ITA,65.56212616,14495.83008,494127,1052431,259492,344513,624326,900438,0.209320396,80.30000305,56733.82813,0.134059995,0.089199997,0,722.7800293,0,0,0,0,0,0,0
1987,ITA,68.14450073,14945.79004,534532,1097067,265225,372225,674680,984659,0.208908901,84.09999847,56729.69922,0.11507,0.103600003,0,487.9899902,0,0,1,0,0,0,1
1988,ITA,71.99965668,15522.7998,623020,1188779,269639,401133,738869,1092840,0.2128198,88.40000153,56734.03125,0.11287,0.100199997,0,589.7199707,0,0,0,0,0,0,0
1989,ITA,75.09561157,15969.2002,701810,1303971,325800,452088,828194,1196810,0.213429004,93.90000153,56737.53125,0.126880005,0.114399999,0,687.4400024,0,0,0,0,0,0,0
1990,ITA,76.49681091,16313.12988,814102,1410133,347628,482751,912025,1320830,0.214507595,100,56742.89063,0.12376,0.118100002,1,516.5700073,0,0,1,0,0,1,2
1991,ITA,77.18502045,16538.57031,944514,1618247,427598,537950,1036082,1440650,0.210405007,106.3000031,56747.46094,0.122089997,0.129620001,0,507.7900085,0,0,1,0,0,1,2
1992,ITA,78.10124207,16636.98047,1075882,1883665,489163,545788,1130552,1560020,0.211074203,111.6999969,56840.85156,0.140190005,0.136739999,0,446.3299866,1,0,1,0,0,1,3
1993,ITA,77.4362793,16436.19922,1160266,2020565,513807,579078,1200286,1606640,0.188380107,116.6999969,57026.75,0.101999998,0.091779999,0,619.4699707,0,0,0,0,0,1,1
1994,ITA,79.72467804,16754.15039,1131287,2023382,528091,598367,1214942,1699480,0.184973001,121.4000015,57179.46094,0.085069999,0.12088,0,632.4799805,0,0,0,0,0,1,1
1995,ITA,84.014328,17215.40039,1184300,2068022,492761,605649,1282486,1834300,0.190624803,127.7667007,57274.53125,0.104570001,0.1083,0,589.5999756,0,0,0,0,0,1,1
1996,ITA,84.78507996,17375.51953,1218874,2142478,524619,626231,1296588,1943580,0.189438,132.8249969,57367.03125,0.088179998,0.069499999,0,666.4000244,0,0,0,0,0,0,0
1997,ITA,87.54343414,17692.91992,1291415,2192237,496243,665552,1244467,2030700,0.189154997,135.3419952,57479.46875,0.06876,0.057399999,0,1053.180054,0,0,0,0,0,0,0
1998,ITA,90.15100098,17834.2207,1407311,2301798,419050,693744.1875,1250131,2113170,0.192923903,138.0218048,57550.32031,0.049869999,0.040339999,0,1486.98999,0,0,0,0,0,0,0
1999,ITA,92.70130157,18160.16016,1545916,2449211,489923,766400.8125,1285147,2182350,0.196345493,140.3088074,57603.62891,0.02953,0.054400001,0,1816.719971,0,0,0,0,0,0,0
2000,ITA,96.36142731,18773.57031,1752042,2663219,425004,812747.375,1345473,2306210,0.203203902,143.9217987,57719.33984,0.043930002,0.051899999,0,1903.719971,0,0,0,0,0,0,0
2001,ITA,98.55847931,19068.71094,1874700,2784815,460211,904464.625,1492341,2417720,0.2032419,147.2651062,57844.92188,0.042569999,0.052700002,0,1433.359985,0,0,1,0,0,0,1
2002,ITA,99.22678375,19107.21094,1995397,3043698,422113,989048.6875,1652237,2507910,0.209143505,151.1087036,57927,0.033160001,0.044,0,1095.02002,0,0,1,0,0,0,1
2003,ITA,98.77104187,19090.08008,2166218,3195885,480087,1051272,1808354,2585610,0.203524202,155.3578949,57998.35156,0.02331,0.044300001,0,1250.199951,0,0,0,0,0,0,0
2004,ITA,98.94109344,19299.91016,2332169,3421834,492833,1118706,1900201,2694380,0.205146804,158.8907013,58057.48047,0.021,0.037900001,0,1475.359985,0,0,0,0,0,0,0
2005,ITA,98.45300293,19302.92969,2512163,3773405,491176,1210988,2020475,2767860,0.207330599,162.3957977,58103.03125,0.021840001,0.035089999,0,1678.869995,1,0,0,0,0,0,1
2006,ITA,100,19801.71094,2808791,4200165,486432,1291113,2176699,2876090,0.210939303,165.9962006,58133.51172,0.03088,0.041480001,0,1998.040039,0,0,0,0,0,0,0
2007,ITA,100.7153931,19959.46094,3138058,5010028,469009,1325214,2342089,2991370,0.212146297,169.3791962,58147.73047,0.042939998,0.046519998,0,1846.079956,0,0,1,0,0,0,1
2008,ITA,98.62289429,19600.0293,3296704,5455789,467786,1416224,2504182,3039610,0.206939593,175.3074036,58145.32031,0.04668,0.046802301,1,931.8026123,0,0,1,0,0,0,1
1870,JPN,3.147402048,737.3800049,NA,NA,NA,NA,NA,NA,NA,NA,34437,NA,NA,0,NA,0,0,0,0,0,0,0
1871,JPN,3.167284966,742.0100098,NA,NA,NA,NA,NA,NA,NA,NA,34648,NA,0.079645999,0,NA,0,0,0,0,0,0,0
1872,JPN,3.184463263,746.0100098,NA,NA,NA,NA,NA,NA,NA,NA,34859,NA,0.080357,0,NA,0,0,0,0,0,0,0
1873,JPN,3.205965757,751.0100098,NA,NA,NA,NA,NA,NA,NA,NA,35070,NA,0.07,0,NA,0,0,0,0,0,0,0
1874,JPN,3.228129387,756.1799927,NA,NA,NA,NA,NA,NA,NA,NA,35235,NA,0.070352003,0,NA,0,1,0,0,0,0,1
1875,JPN,3.458572626,809.8499756,NA,NA,NA,NA,NA,NA,NA,NA,35436,NA,0.067308001,0,NA,0,0,0,0,0,0,0
1876,JPN,3.349706888,784.5599976,NA,NA,NA,NA,NA,NA,NA,NA,35713,NA,0.066666998,0,NA,0,0,0,0,0,0,0
1877,JPN,3.427619457,802.6500244,NA,NA,NA,NA,NA,NA,NA,NA,36018,NA,0.066666998,0,NA,0,0,0,0,0,0,0
