"","iso","Country","Year","before.indepence","currency.crises","inflation.crises","stock.crash","sov.debt.crises.dom","sov.debt.crises.ext","banking.crises","crisis.tally","ifs","pop","rgdpmad","rgdppc","rconpc","gdp","iy","cpi","ca","imports","exports","narrowm","money","stir","ltrate","stocks","debtgdp","revenue","expenditure","xrusd","crisisJST","tloans","tmort","thh","tbus","hpnom","tloanspch4","no.crises.p.3yrs","ca.deficit.neg3yrs","yield.conversion","stir.up","impexp.ratio","stocks.crsi","hpnom.crsi","xrusd.crsi"
"687","DEU","Germany",1980,0,0,0,1,0,0,0,1,134,61566,14114.0304343268,67.6713974979023,68.74,1542.2110716,0.215327205280323,77.251118836093,-30.6690785459249,341.38,350.326,242.7,708.175,9.061,8.48583333333333,480.9,0.3,189.9483,217.5783,1.959,0,1122.09,398.355,459.969,723.615,85.4042276288708,1,0,0,1,1,0.928676594513291,31.0465119357789,93.3333332997551,74.4254559211513
"688","DEU","Germany",1981,0,0,0,1,0,0,0,1,134,61682,14148.5983171566,67.6062490833953,68.35,1615.1048557,0.205119809299574,82.1372529935331,-11.9610682138926,369.179,396.898,238.8,767.308333333333,11.263,10.1083333333333,490.4,0.34,196.9051,234.8658,2.254799999,0,1205.65,426.986,429.087,776.567,91.0209555889913,1,0,0,1,1,0.974463785160108,57.4636157673055,83.3333333117408,83.9561394210573
"689","DEU","Germany",1982,0,0,0,0,0,0,0,0,134,61638,14039.6408432442,67.0224863549848,67.71,1682.4245243,0.192252309288333,86.4633153505272,13.0990145239136,376.464,427.742,255.6,823.591666666666,8.666,8.965,552.8,0.37,208.9374,246.6165,2.376499999,0,1270.29,455.232,455.642,814.651,92.1555666135686,0,0,0,0,0,0.930160897762145,79.6198793211011,69.9999999805151,77.7076277326
"690","DEU","Germany",1983,0,0,0,0,0,0,0,0,134,61423,14328.8567043287,68.4424747830313,68.9,1756.8634141,0.193987760952145,89.2958565855612,11.8397683954519,390.192,432.281,277.1,877.583333333333,5.363,8.01833333333333,774,0.38,216.7803,248.7209,2.723799999,0,1360.34,487.795,496.826,863.51,92.1590116099322,0,0,0,0,0,0.880119324265562,89.5075608666886,69.9999999805239,89.8733789795657
"691","DEU","Germany",1984,0,1,0,0,0,0,0,1,134,61175,14783.1836297798,70.6514485911897,70.53,1842.39186,0.190334101888618,91.4460125149643,29.0016957603702,434.255,488.224,295,916.533333333333,5.545,7.94916666666667,820.9,0.39,225.204,253.8511,3.148,0,1446.76,519.393,532.314,914.443,89.9061312101948,0,0,0,0,1,0.902635091526114,81.8711890746929,27.2150955419041,96.2942287072747
"692","DEU","Germany",1985,0,0,0,0,0,0,0,0,134,61024,15139.7619617412,72.2601924571602,72.01,1925.3386103,0.184803856369223,93.4416666021225,44.288759177482,463.81,537.164,315,960.908333333333,5.193,6.9475,1366.2,0.39,236.5459,259.3118,2.4613,0,1547.54,556.591,579.149,968.394,89.9034223241653,0,0,0,0,0,0.889458527233401,98.1345392814877,30.51008495298,22.9388052988798
"693","DEU","Germany",1986,0,0,0,0,0,0,0,0,134,61066,15469.0141614419,73.9048554331827,74.71,2028.4499679,0.184120883388933,93.3248540573073,75.0341549851822,413.744,526.361,341,1041.475,4.573,5.89416666666667,1432.3,0.39,240.3793,263.6615,1.9408,0,1614.22,587.648,612.862,1001.36,89.9057778772345,0,0,0,0,0,0.863442077279937,82.1632625890266,39.9804514407172,19.7270382314177
"694","DEU","Germany",1987,0,0,0,1,0,0,0,1,134,61077,15701.3731824132,74.989530220686,77.36,2083.2132079,0.185185077810105,93.5506908008213,69.9284274112109,409.642,527.379,367,1112.8,3.722,6.14083333333333,1000,0.41,243.4246,271.3421,1.5815,0,1665.29,612.074,643.771,1021.52,88.7793523995725,0,0,0,0,0,0.786046078641845,22.5149908387674,27.4378375859943,19.3090515390824
"695","DEU","Germany",1988,0,0,0,0,0,0,0,0,134,61449,16160.1147816781,77.3083197607228,78.94,2196.9642807,0.186575632385519,94.742171417602,96.0668772178062,439.609,567.654,409,1187.86666666667,4.009,6.48916666666667,1327.87,0.41,242.1826,278.1757,1.7803,0,1753.66,640.621,680.859,1072.8,89.9013612152298,0,0,0,0,1,0.776750685939334,62.5487756502083,58.118795620942,56.0122349293701
"696","DEU","Germany",1989,0,0,0,0,0,0,0,0,134,62063,16558.1209739768,79.3143351590741,80.55,2348.2868478,0.19099881278141,97.3743311136727,96.8640647244572,506.466,641.041,434,1287.54166666667,6.589,6.89833333333333,1790.37,0.39,272.8148,292.8836,1.6978,0,1881.1,671.819,729.355,1151.74,93.2704498811918,0,0,0,0,1,0.774431255659257,72.4722100505262,73.0718814663297,37.9899339272874
"697","DEU","Germany",1990,0,0,0,1,0,0,0,1,134,63253,15928.8450999626,81.9099797307442,82.05,2555.6439444,0.198689649672311,100,69.4052057003588,556.084,660.717,559,1461.625,7.923,8.70416666666667,1398.23,0.41,287.4875,311.376,1.494,0,2218.29,697.439,786.782,1431.51,100,0,0,0,0,1,0.790068029970002,31.4239449952828,87.5678741591763,30.8976075259391
"698","DEU","Germany",1991,0,0,0,1,0,0,0,1,134,80013.9,16649.5235017244,85.3052104513955,84.92,3001.416718,0.218566784167556,103.636206875903,-40.2546666505798,645.409,666.169,583,1649.20833333333,8.84,8.45833333333333,1577.98,0.44,352.8689,406.0694,1.516,0,2451.49,727.038,855.213,1596.28,104.941184784305,1,0,1,1,1,0.84163719111208,59.4384102297096,89.0278054610562,53.4933771815523
"699","DEU","Germany",1992,0,0,0,1,0,0,0,1,134,80624.6,16890.560511864,86.5497201326261,87.08,3220.5087946,0.220263332672596,108.878032953023,-40.7548640705197,628.193,658.474,653,1801.96666666667,9.416,7.8475,1545.05,0.414261,392.3082,431.6791,1.614,0,2648.17,778.531,918.906,1729.26,112.355494180312,1,0,1,1,1,0.96883673662389,39.4457208459047,92.3810439590575,64.8987989279942
"700","DEU","Germany",1993,0,0,0,0,0,0,0,0,134,81156.36,16644.6802427022,85.2814359115043,87.2,3313.8996771,0.207978535005965,113.731254311401,-36.94941602749,571.912,632.216,709,1986.03333333333,7.489,6.51083333333333,2266.68,0.450348,395.5255,462.5049,1.7263,0,2848.4,896.074,1013.731,1834.67,118.526748777321,1,0,1,1,0,0.954013370307711,79.5257417329377,90.9902509211364,75.7862438776682
"701","DEU","Germany",1994,0,0,0,0,0,0,0,0,134,81438.35,17027.7861729396,87.2511205194592,88.63,3482.9029474,0.209497654979073,116.840081492254,-51.7947753886033,622.923,694.685,756,2179.66666666667,5.347,6.86666666666667,2106.58,0.473596,428.2974,478.9084,1.5488,0,3007.27,1020.477,1122.709,1884.56,123.472203001564,0,0,1,0,0,0.904614878459261,44.1308220937731,85.3966985443965,35.8301087377364
"702","DEU","Germany",1995,0,0,0,0,0,0,0,0,134,81678.05,17298.8191083147,88.6439380447729,90.3,3615.2539635,0.207755805700813,118.990356616067,-46.1380035923517,664.233,749.538,809,2215.8,4.503,6.85,2253.88,0.548771,439.3361,489.865,1.4335,0,3175.92,1118.968,1210.63,1965.29,124.715728911175,0,0,1,0,0,0.89669850363834,67.2319657207441,75.9345630268976,30.5277563478891
"703","DEU","Germany",1996,0,0,0,0,0,0,0,0,134,81914.83,17420.2208090568,89.2678396067659,91.22,3669.4891294,0.201989970228143,120.760659852491,-26.459142140331,690.397,788.937,909,2341.55,3.273,6.21583333333333,2888.69,0.576538,415.1699,493.673,1.5548,0,3417.44,1227.184,1306.292,2111.14,123.594573983505,0,1,1,0,0,0.886189892974072,78.8215400023009,39.016943524277,68.8025763307402
"704","DEU","Germany",1997,0,1,0,0,0,0,0,1,134,82034.77,17708.5252156027,90.7474187646696,91.85,3746.5488314,0.195566648927463,121.930561578491,-20.6435988337739,772.326,888.641,927,2460.48333333333,3.184,5.64083333333333,4249.69,0.588276,418.5946,482.0828,1.7921,0,3614.15,1335.676,1388.941,2225.2,121.351410240178,0,0,1,0,0,0.875097758122638,94.1513498596267,27.2397186918914,83.4049980909807
"705","DEU","Germany",1998,0,0,0,0,0,0,0,0,134,82047.19,18028.8807357954,92.5758970144828,93.17,3843.9491654,0.189050366883398,122.652862098872,-26.1429405460362,828.285,954.665,1020,2569.4,3.414,4.57166666666667,5002.39,0.594478,456.2149,512.8167,1.673,0,3850.79,1430.201,1483.725,2367.06,119.098618173681,0,0,1,0,1,0.869109122806623,83.2881799509923,20.4067843941518,40.5794278878941
"706","DEU","Germany",1999,0,1,0,0,0,0,0,1,134,82100.24,18380.0436231457,94.3798802838022,95.88,3903.7584468,0.212749754504098,123.421238074588,-61.1170493612576,869.94731651,997.49090247,1057.13393832,2667.556537,2.732,4.49083333333333,6858.4,0.600842,479.1295,530.4211,1.94687437786184,0,4095.84,1758.8564,1731.18923369,2364.65,121.340810251367,0,0,1,0,0,0.867618483970817,91.6209056434943,60.1134333854181,78.9329331898793
"707","DEU","Germany",2000,0,0,0,1,0,0,0,1,134,82211.5,18943.5163753831,97.2792420295801,98.03,4005.4029319,0.214846210563838,125.172105377277,-70.8766215047999,1052.84480313,1168.49303103,1091.34922834,2637.827921,4.112,5.26333333333333,6376.1,0.58861,571.9492,519.2885,2.10191295002687,0,4277.93,1868.2167,1798.39350832,2479.53,121.344961913651,0,0,0,0,1,0.872135589764102,38.5219518921374,59.3959951628982,75.3429981181986
"708","DEU","Germany",2001,0,0,0,1,0,0,0,1,134,82349.93,19156.6898962551,98.375855547072,99.75,4116.8461253,0.201191499874104,127.55447745013,-15.5943145433315,1061.56976076,1248.34565827,1137.64568027,2803.877888,4.373,4.7975,5110.22,0.576621,479.1314,524.0001,2.21925564506978,0,4373.85,1919.3792,1839.97054246,2533.88,121.348495243255,0,0,0,0,1,0.90102788392494,22.9207910706588,62.0153657417965,70.1947192658138
"709","DEU","Germany",2002,0,0,0,1,0,0,0,1,134,82488.5,19140.3783461582,98.2919756768931,98.88,4177.1639225,0.184169495493386,129.271465741544,74.229708789255,1014.1565299,1273.87510726,1322.98795439,2842.603322,3.278,4.7825,2838.87,0.592561,486.0961,549.9774,1.86500429102699,0,4383.4,1973.2819,1885.14434797,2498.26,117.980996575615,0,0,0,0,0,0.850381265579246,13.4228590450378,19.1285424232323,23.854041182428
"710","DEU","Germany",2003,0,0,0,0,0,0,0,0,134,82534.18,19087.5722402419,98.0506280749674,98.95,4206.4231393,0.178215566022383,130.592747181266,55.6126149712592,1045.45763322,1299.55711099,1444.67578533,2937.265494,2.318,4.07083333333333,3957.93,0.629679,472.4816,549.1012,1.54855898653998,0,4384.18,2199.3132,1935.01801297,2449.16,116.853746654379,0,0,0,0,0,0.796119277408102,69.1583217925953,25.1904646913529,16.3128188581511
"711","DEU","Germany",2004,0,0,0,0,0,0,0,0,134,82516.26,19283.6704872934,99.2420309917657,99.11,4281.0771704,0.173175322539381,132.941240242845,180.363634848244,1125.47846184,1430.77570152,1524.1587607,2962.691284,2.04833,4.03666666666667,4254.38,0.647011,457.3552,535.119,1.43589310623302,0,4350.09,2205.6404,1980.3365499,2369.75,114.607137914688,0,0,0,0,0,0.804472250106478,60.0237991019495,14.0088880523663,23.1064558405428
"712","DEU","Germany",2005,0,1,0,0,0,0,0,1,134,82469.42,19417.0570216031,100,99.03,4344.4265041,0.172288825761839,135.493007372073,219.170552327509,1228.43139721,1537.80067495,1695.24694578,3109.7697,2.09,3.35333333333333,5446.79,0.66945,489.0416,550.5329,1.65790455200475,0,4354.91,2257.9958,2008.57091178,2346.33,112.35985195349,0,0,0,0,1,0.786621173846002,71.9251102350475,11.1035461808203,71.3751585232146
"713","DEU","Germany",2006,0,0,0,0,0,0,0,0,134,82376.45,20040.6203180525,103.827051566884,100,4527.1205844,0.180824131197401,137.910613616652,254.337007391261,1435.56748502,1746.63637903,1794.02613993,3263.106772,2.83583,3.7625,6617.85,0.663761,497.8526,553.0833,1.48506454062263,0,4385.43,2303.072,2030.28649227,2355.14,112.354964180871,0,0,0,0,1,0.798823551855927,77.4056125108763,26.7922934427884,35.9489409728741
"714","DEU","Germany",2007,0,0,0,0,0,0,0,0,134,82266.37,20546.9361074228,107.365442213564,99.9,4756.6176766,0.184965584164604,141.061361665221,309.856829765615,1505.76809121,1887.83752588,1874.21908159,3615.156172,3.85917,4.21666666666667,8010.89,0.63586,543.8518,572.6631,1.32859860063854,0,4476.81,2281.9119,2013.09083491,2463.72,113.537657932472,0,0,0,0,1,0.821904033521417,81.162447212386,70.239806744645,28.3929551821781
"715","DEU","Germany",2008,0,0,0,1,0,0,1,2,134,82110.1,20801.4374438476,108.701535617529,100.37,4832.1909478,0.185476755199016,144.934410234172,296.385029753881,1576.08995886,1924.80858037,2003.18455596,3959.186669,3.81833,3.98416666666667,4810.2,0.650406,572.6416,595.781,1.40535316519365,1,4610.92,2263.7031,2004.49496206,2606.42,114.244323853214,0,0,0,0,0,0.797615298227584,24.1527427278278,72.671622559458,60.8507089560068
"716","DEU","Germany",2009,0,0,0,0,0,0,1,1,134,81902.3,19789.8454371839,102.83322649226,100.4,4640.3044665,0.171861499230785,145.250162619254,269.79092859611,1299.87395545,1571.14170896,2351.30273766,3894.253113,0.625833,3.2225,6002.29,0.724986,552.6374,620.1468,1.35764959044842,0,4611.05,2259.1089,2015.38111184,2595.67,114.833182676085,0,0,0,0,0,0.818829453969409,59.405146084736,77.4500203263507,44.2413300448464
"717","DEU","Germany",2010,0,0,0,0,0,0,1,1,134,81776.93,20661.4454356808,107.204003643966,101.16089462416,4869.4103927,0.173531644501926,146.933271899393,282.982670431018,1558.98818134,1861.86997097,2553.29890423,3885.451878,0.383333,2.74333333333333,6914.19,0.810073,564.64420934,651.41265146,1.46372549019608,0,4601.88,2256.5525,2025.60619108,2576.27,117.777653456921,0,0,0,0,0,0.82734354771247,57.6422222289627,93.2579000350267,70.8784543857399
"718","DEU",NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,134,81039.75,22259.6219631788,111.024465721002,103.441124653677,5096.9320966,0.180716187903393,150.592205117086,344.536864594684,1765.18351492,2075.57569175,2704.95005077,4113.11049,0.809167,2.60666666666667,5898.35,0.783737,600.72144952,635.35528716,1.51157740165391,0,4724.66,2283.0735,2049.06246027,2675.59,124.137646743595,0,0,0,0,1,0.837323876343414,33.1108831588659,97.3526842140375,70.2767566698219
"719","DEU",NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,134,80425.82,22753.2160902853,113.343366404657,105.905005012132,5218.1739983,0.176880896248515,153.799869904597,357.044900662277,1771.83724858,2143.13397161,3087.79008246,4403.160079,0.255,1.495,7655.88,0.797071,656.09295265,699.21509249,1.48236319539185,0,4764.22,2289.4065,2069.8,2694.42,135.970924623283,0,0,0,0,0,0.85045489881976,71.9750617329937,98.8942413893658,46.6765600695539
"720","DEU",NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,134,80645.6,23147.997554937,113.14525842778,106.469780513896,5363.1401179,0.173000550666817,156.260841283608,339.367809594162,1756.65414029,2137.94515462,3270.66214329,4516.207053,0.0891666666666667,1.57,9552.16,0.773507,654.99377619,683.44719103,1.41819302443623,0,4604.07,2306.95,2098.48,2505.59,142.324706147166,0,0,0,0,0,0.826750577449403,73.9042298848941,92.6783853483726,31.7135441899939
"721","DNK","Denmark",1870,1,0,0,0,0,0,0,0,128,1888,2003.1779661017,8.92033397324651,13.06,0.669,0.121076233183857,2.81371,NA,0.126,0.113,0.026,0.167,NA,4.8,NA,NA,0.042839,0.043808,3.226296,0,0.154402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","DNK","Denmark",1871,1,0,0,0,0,0,0,0,128,1903,1993.0373095113,8.89625441676512,13.51,0.685,0.124087591240876,3.037528,NA,0.143,0.113,0.026,0.183,NA,4.5,NA,NA,0.045034,0.04113,3.2972336,0,0.160782,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11504424778761,NA,NA,NA
"723","DNK","Denmark",1872,1,0,0,0,0,0,0,0,128,1918,2086.97080291971,9.29429363705019,14.23,0.722,0.128808864265928,3.171046,NA,0.163,0.136,0.03,0.214,NA,4.4,NA,NA,0.04989,0.047356,3.3032934,0,0.181199,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26548672566372,NA,NA,NA
"724","DNK","Denmark",1873,1,0,0,0,0,0,0,0,128,1935,2056.57364341085,9.17763233754552,14.5,0.781,0.138284250960307,3.347215,NA,0.2,0.14,0.034,0.258,NA,4.3,NA,NA,0.048404,0.046704,3.259824,0,0.2131,NA,NA,NA,NA,NA,1,NA,NA,NA,1.19852941176471,NA,NA,NA
"725","DNK","Denmark",1874,1,0,0,0,0,0,0,0,128,1954,2096.29989764585,9.33965038783626,14.5,0.809,0.144622991347342,3.179854,-0.009,0.209,0.156,0.035,0.285,NA,4.3,NA,NA,0.064657,0.065037,3.345723,0,0.248829,NA,NA,NA,NA,1,1,1,NA,NA,1.42857142857143,NA,NA,NA
"726","DNK","Denmark",1875,1,0,0,0,0,0,0,0,128,1973,2111.60162189559,9.41780515520905,13.2,0.808,0.146039603960396,2.904675,-0.009,0.21,0.152,0.065,0.344,5.38,4.325,NA,NA,0.051494,0.046842,3.2547277,0,0.28073,0.122,NA,NA,1.27976345402176,1,1,1,1,NA,1.33974358974359,NA,NA,NA
"727","DNK","Denmark",1876,1,0,0,0,0,0,0,0,128,1994,2130.33099297894,9.50623525056313,14.46,0.832,0.137019230769231,2.759441,-0.004,0.208,0.16,0.068,0.352,5.6,4.375,NA,NA,0.047017,0.049529,3.3457536,0,0.308803,0.136,NA,NA,1.32314526602249,1,1,0,1,1,1.38157894736842,NA,NA,NA
"728","DNK","Denmark",1877,1,0,0,0,0,0,1,1,128,2019,2046.15156017831,9.12469882976315,14.04,0.773,0.125485122897801,2.595514,-0.015,0.205,0.144,0.062,0.33,5.62,4.5,NA,NA,0.046956,0.04388,3.582839,1,0.311355,0.149,NA,NA,1.31229981302231,1,0,0,1,1,1.3,NA,NA,NA
"729","DNK","Denmark",1878,1,0,0,0,0,0,0,0,128,2043,2102.08516886931,9.3773265904343,14.36,0.758,0.110817941952507,2.41739,0.005,0.175,0.137,0.066,0.308,5.13,4.5,NA,NA,0.046065,0.042114,3.718219,0,0.312631,0.165,NA,NA,1.2472270950212,0,0,0,1,0,1.42361111111111,NA,NA,NA
"730","DNK","Denmark",1879,1,0,0,0,0,0,0,0,128,2064,2148.54651162791,9.58957957752243,14.69,0.759,0.110671936758893,2.443107,0,0.182,0.141,0.072,0.335,4,4.3,NA,NA,0.047522,0.044171,3.7389,0,0.32922,0.181,NA,NA,1.20384528302047,0,0,0,0,0,1.27737226277372,NA,NA,NA
"731","DNK","Denmark",1880,1,0,0,0,0,0,0,0,128,2081,2181.4656415185,9.73364175164385,14.73,0.84,0.110714285714286,2.637445,0.01,0.208,0.177,0.076,0.392,3.48,4.175,NA,0.242227380952381,0.051745,0.047543,3.741,0,0.361121,0.202,NA,NA,1.2472270950212,0,0,0,0,0,1.29078014184397,NA,NA,72.7814861533267
"732","DNK","Denmark",1881,1,0,0,0,0,0,0,0,128,2101,2182.91765825797,9.72969768635811,13.79,0.839,0.125148986889154,2.69297,-0.015,0.224,0.162,0.084,0.459,3.57,4.075,NA,0.240972586412396,0.053194,0.049785,3.7464,0,0.404507,0.232,NA,NA,1.2472270950212,0,1,1,0,1,1.17514124293785,NA,NA,76.871706148327
"733","DNK","Denmark",1882,1,0,0,0,0,0,0,0,128,2120,2240.41981132075,10.0037064325257,15.24,0.85,0.130588235294118,2.665208,-0.01,0.226,0.161,0.077,0.486,4.35,4.075,NA,0.2363,0.053624,0.05075,3.7302,0,0.465757,0.259,NA,NA,1.29060890702194,1,1,1,1,1,1.38271604938272,NA,NA,40.3060880074541
"734","DNK","Denmark",1883,1,0,0,0,0,0,0,0,128,2137,2299.05007019186,10.2559190284299,15.94,0.868,0.138248847926267,2.526395,-0.03,0.255,0.167,0.079,0.499,4.67,4.05,NA,0.229943548387097,0.056381,0.050199,3.7322,0,0.502762,0.278,NA,NA,1.29060890702194,1,1,1,1,1,1.40372670807453,NA,NA,50.1961752205459
"735","DNK","Denmark",1884,1,0,0,0,0,0,0,0,128,2160,2285.375,10.1984187082114,15.83,0.839,0.141835518474374,2.47087,-0.035,0.246,0.15,0.076,0.512,4.53,4,NA,0.235648390941597,0.056978,0.0479,3.7467,0,0.55508,0.304,NA,NA,1.32314526602249,1,1,0,1,0,1.52694610778443,NA,NA,66.6823502490285
"736","DNK","Denmark",1885,1,0,0,0,0,0,1,1,128,2186,2274.20860018298,10.140503223226,15.77,0.82,0.132926829268293,2.387582,-0.03,0.223,0.133,0.075,0.52,4.34,4,NA,0.237691463414634,0.053668,0.050035,3.7073,1,0.602294,0.334,NA,NA,1.29060890702194,1,0,0,1,0,1.64,NA,35.1638815766694,25.1820522144959
"737","DNK","Denmark",1886,1,0,0,0,0,0,0,0,128,2213,2336.10935381835,10.4336095486719,15.59,0.819,0.113553113553114,2.276532,0.01,0.188,0.139,0.075,0.548,4.05,3.85,NA,0.238985347985348,0.05477,0.058091,3.7337,0,0.634195,0.365,NA,NA,1.17130892401991,0,0,0,1,0,1.67669172932331,NA,13.6859770447932,66.2276561765946
"738","DNK","Denmark",1887,1,0,0,0,0,0,0,0,128,2237,2394.5149754135,10.6810477497565,16.13,0.827,0.123337363966143,2.276532,-0.005,0.221,0.154,0.087,0.644,3.5,3.6,NA,0.234136638452237,0.054333,0.059868,3.7163,0,0.650784,0.397,NA,NA,1.14961801801954,0,0,1,0,0,1.35251798561151,NA,24.0043676350102,32.2532625485584
"739","DNK","Denmark",1888,1,0,0,0,0,0,0,0,128,2257,2388.80815241471,10.6753392342114,16.68,0.841,0.126040428061831,2.221006,-0.03,0.245,0.157,0.084,0.644,3.34,3.55,NA,0.226877526753864,0.05588,0.060162,3.7079,0,0.690341,0.423,NA,NA,1.08454530001844,0,0,1,0,0,1.43506493506494,NA,10.8195778709239,33.3623941648846
"740","DNK","Denmark",1889,1,0,0,0,0,0,0,0,128,2276,2399.6309314587,10.7192429083132,16.88,0.892,0.133408071748879,2.304294,-0.035,0.268,0.173,0.08,0.674,3.57,3.575,NA,0.211458520179372,0.057456,0.062329,3.7402,0,0.714586,0.444,NA,NA,1.11708165901899,0,1,1,0,1,1.56050955414013,NA,64.3320803660954,80.1520909374202
"741","DNK","Denmark",1890,1,0,0,0,0,0,0,0,128,2294,2523.24324324324,11.2735916633439,17.2,0.965,0.134715025906736,2.332057,-0.015,0.268,0.195,0.078,0.699,4.11,3.6,NA,0.193868393782383,0.056976,0.066287,3.7351,0,0.757972,0.46,NA,NA,1.12792711201918,0,1,1,1,1,1.54913294797688,NA,64.8655182508793,49.9152085163784
"742","DNK","Denmark",1891,1,0,0,0,0,0,0,0,128,2311,2555.17957594115,11.4036420265817,17.43,1.008,0.131944444444444,2.554157,-0.02,0.294,0.209,0.077,0.693,4.39,3.75,NA,0.184123015873016,0.057233,0.064975,3.7482,0,0.779665,0.481,NA,NA,1.08454530001844,0,1,1,1,1,1.37435897435897,NA,29.3000134526904,70.0373613178801
"743","DNK","Denmark",1892,1,0,0,0,0,0,0,0,128,2327,2597.79114740009,11.6053083121134,17.69,1.005,0.130348258706468,2.415344,-0.015,0.28,0.208,0.078,0.714,4.28,3.775,0.649912008861379,0.183027860696517,0.055974,0.063192,3.7073,0,0.815394,0.495,NA,NA,1.08454530001844,0,1,1,1,0,1.4066985645933,NA,48.7978175611779,25.3436446080034
"744","DNK","Denmark",1893,1,0,0,0,0,0,0,0,128,2344,2628.73720136519,11.7373307079941,18.06,1,0.132,2.276532,-0.02,0.284,0.198,0.084,0.745,4.08,3.7,0.674313078717361,0.182588,0.058075,0.062152,3.7227,0,0.844743,0.515,NA,NA,1.08454530001844,0,1,1,1,0,1.34615384615385,NA,48.7978175611779,64.9921767846451
"745","DNK","Denmark",1894,1,0,0,0,0,0,0,0,128,2367,2657.42712294043,11.8665507416981,18.22,0.99,0.131313131313131,2.221006,-0.016,0.307,0.222,0.079,0.788,4,3.575,0.692075152780724,0.211010101010101,0.0588305,0.061395,3.7131,0,0.891957,0.54,NA,NA,1.05200894101788,0,1,1,1,0,1.43434343434343,NA,25.5129627254729,37.5828564412173
"746","DNK","Denmark",1895,1,0,0,0,0,0,0,0,128,2397,2770.225281602,12.3864408210744,19,1.039,0.142444658325313,2.165481,-0.021,0.312,0.217,0.087,0.85,3.92,3.475,0.737159412782659,0.19204427333975,0.0634254,0.074471,3.7118,0,0.942999,0.571,NA,NA,1.05200894101788,0,1,1,1,0,1.38288288288288,NA,51.7338474292241,40.0466448519861
